Wavelength	Transit Depth
#(meters)	(percent)
4.071987e-06	6.528335e-01
4.076053e-06	6.252749e-01
4.080124e-06	6.392671e-01
4.084198e-06	6.303017e-01
4.088276e-06	6.437944e-01
4.092358e-06	6.240410e-01
4.096445e-06	6.230314e-01
4.100535e-06	6.359283e-01
4.104630e-06	6.401021e-01
4.108728e-06	6.324103e-01
4.112831e-06	6.382452e-01
4.116938e-06	6.215696e-01
4.121049e-06	6.268111e-01
4.125164e-06	6.193667e-01
4.129283e-06	6.225412e-01
4.133406e-06	6.323416e-01
4.137533e-06	6.234457e-01
4.141665e-06	6.185958e-01
4.145800e-06	6.245027e-01
4.149940e-06	6.222107e-01
4.154084e-06	6.278981e-01
4.158232e-06	6.305476e-01
4.162384e-06	6.471793e-01
4.166541e-06	6.441681e-01
4.170701e-06	6.289148e-01
4.174866e-06	6.480751e-01
4.179034e-06	6.253484e-01
4.183207e-06	7.074388e-01
4.187384e-06	6.258043e-01
4.191566e-06	6.736775e-01
4.195751e-06	6.484547e-01
4.199941e-06	6.206630e-01
4.204134e-06	6.517995e-01
4.208332e-06	6.172843e-01
4.212535e-06	6.166175e-01
4.216741e-06	6.415179e-01
4.220952e-06	6.205693e-01
4.225166e-06	6.505175e-01
4.229385e-06	7.389163e-01
4.233608e-06	6.130869e-01
4.237836e-06	6.262053e-01
4.242068e-06	6.407419e-01
4.246303e-06	7.134413e-01
4.250544e-06	6.311331e-01
4.254788e-06	7.155881e-01
4.259036e-06	7.091883e-01
4.263289e-06	6.408644e-01
4.267546e-06	6.275157e-01
4.271808e-06	6.166166e-01
4.276073e-06	6.326843e-01
4.280343e-06	6.399296e-01
4.284617e-06	6.847559e-01
4.288895e-06	6.724485e-01
4.293178e-06	6.359188e-01
4.297465e-06	6.415789e-01
4.301756e-06	6.429434e-01
4.306052e-06	6.122971e-01
4.310351e-06	6.450063e-01
4.314655e-06	6.415641e-01
4.318964e-06	6.897599e-01
4.323276e-06	6.178367e-01
4.327593e-06	6.324821e-01
4.331915e-06	6.377466e-01
4.336240e-06	6.294856e-01
4.340570e-06	6.913274e-01
4.344904e-06	6.728892e-01
4.349243e-06	6.408562e-01
4.353586e-06	6.490068e-01
4.357933e-06	6.240904e-01
4.362284e-06	6.659867e-01
4.366640e-06	6.700656e-01
4.371001e-06	6.865992e-01
4.375365e-06	6.832362e-01
4.379734e-06	7.002895e-01
4.384107e-06	6.423115e-01
4.388485e-06	6.331465e-01
4.392867e-06	6.265153e-01
4.397254e-06	6.490295e-01
4.401644e-06	6.829613e-01
4.406040e-06	7.136396e-01
4.410439e-06	6.937279e-01
4.414843e-06	6.543778e-01
4.419252e-06	6.495032e-01
4.423664e-06	6.313589e-01
4.428082e-06	6.156023e-01
4.432503e-06	6.627172e-01
4.436929e-06	6.692378e-01
4.441360e-06	6.272024e-01
4.445795e-06	6.396106e-01
4.450234e-06	6.659001e-01
4.454678e-06	7.321643e-01
4.459126e-06	6.679981e-01
4.463578e-06	6.266611e-01
4.468035e-06	6.353668e-01
4.472497e-06	7.040241e-01
4.476963e-06	6.626077e-01
4.481433e-06	6.210905e-01
4.485908e-06	6.238646e-01
4.490387e-06	6.513930e-01
4.494871e-06	6.768379e-01
4.499360e-06	6.462008e-01
4.503852e-06	6.228616e-01
4.508350e-06	6.177230e-01
4.512851e-06	7.003147e-01
4.517358e-06	6.065420e-01
4.521868e-06	7.060662e-01
4.526384e-06	6.321290e-01
4.530903e-06	6.366796e-01
4.535428e-06	6.322759e-01
4.539956e-06	6.249380e-01
4.544490e-06	6.222004e-01
4.549028e-06	6.145168e-01
4.553570e-06	6.361006e-01
4.558117e-06	6.383070e-01
4.562668e-06	6.400000e-01
4.567224e-06	6.222114e-01
4.571785e-06	6.228969e-01
4.576350e-06	6.051567e-01
4.580920e-06	6.059459e-01
4.585494e-06	6.173649e-01
4.590073e-06	6.072956e-01
4.594656e-06	6.500161e-01
4.599244e-06	6.459497e-01
4.603836e-06	6.652356e-01
4.608434e-06	7.037687e-01
4.613035e-06	6.201914e-01
4.617642e-06	8.346266e-01
4.622252e-06	6.494950e-01
4.626868e-06	6.354932e-01
4.631488e-06	5.980874e-01
4.636113e-06	6.152646e-01
4.640742e-06	6.523478e-01
4.645376e-06	6.111338e-01
4.650015e-06	5.978966e-01
4.654658e-06	6.296594e-01
4.659306e-06	6.344024e-01
4.663958e-06	6.202961e-01
4.668615e-06	6.050532e-01
4.673277e-06	6.767938e-01
4.677943e-06	6.357079e-01
4.682615e-06	7.402670e-01
4.687290e-06	6.060306e-01
4.691971e-06	6.070001e-01
4.696656e-06	6.093291e-01
4.701346e-06	5.931204e-01
4.706040e-06	6.208051e-01
4.710739e-06	6.331183e-01
4.715443e-06	6.021173e-01
4.720152e-06	6.400406e-01
4.724865e-06	6.166689e-01
4.729583e-06	6.174374e-01
4.734306e-06	6.067599e-01
4.739033e-06	6.206805e-01
4.743765e-06	6.293721e-01
4.748502e-06	6.080109e-01
4.753243e-06	6.136470e-01
4.757990e-06	6.055180e-01
4.762741e-06	6.102230e-01
4.767497e-06	6.132187e-01
4.772257e-06	6.995323e-01
4.777022e-06	6.401266e-01
4.781792e-06	6.151105e-01
4.786567e-06	6.089114e-01
4.791347e-06	6.211959e-01
4.796131e-06	6.220100e-01
4.800920e-06	6.186617e-01
4.805714e-06	6.198118e-01
4.810513e-06	6.240296e-01
4.815316e-06	6.881134e-01
4.820124e-06	6.516032e-01
4.824938e-06	6.732185e-01
4.829755e-06	6.742600e-01
4.834578e-06	6.077817e-01
4.839406e-06	6.296850e-01
4.844238e-06	6.268830e-01
4.849075e-06	6.360361e-01
4.853917e-06	6.319863e-01
4.858764e-06	6.326555e-01
4.863616e-06	6.462019e-01
4.868472e-06	6.247981e-01
4.873333e-06	6.203892e-01
4.878200e-06	6.214473e-01
4.883071e-06	6.257077e-01
4.887947e-06	6.187011e-01
4.892827e-06	7.019414e-01
4.897713e-06	6.513174e-01
4.902604e-06	6.258403e-01
4.907499e-06	6.272856e-01
4.912399e-06	6.288447e-01
4.917305e-06	6.032118e-01
4.922215e-06	6.140114e-01
4.927130e-06	6.176425e-01
4.932050e-06	6.654557e-01
4.936974e-06	6.347200e-01
4.941904e-06	6.521217e-01
4.946839e-06	6.198592e-01
4.951778e-06	6.451684e-01
4.956723e-06	6.277232e-01
4.961672e-06	6.147699e-01
4.966627e-06	6.416268e-01
4.971586e-06	7.380631e-01
4.976551e-06	6.268756e-01
4.981520e-06	6.793064e-01
4.986494e-06	6.309736e-01
4.991473e-06	6.564155e-01
4.996457e-06	6.342260e-01
5.001447e-06	6.343306e-01
5.006441e-06	6.825484e-01
5.011440e-06	6.229410e-01
5.016444e-06	6.257446e-01
5.021453e-06	6.310440e-01
5.026467e-06	6.343533e-01
5.031486e-06	6.300799e-01
5.036510e-06	6.669181e-01
5.041540e-06	6.439864e-01
5.046574e-06	6.874007e-01
5.051613e-06	6.299370e-01
5.056657e-06	6.148889e-01
5.061706e-06	6.279180e-01
5.066761e-06	6.093118e-01
5.071820e-06	6.092476e-01
5.076884e-06	6.361869e-01
5.081954e-06	6.574201e-01
5.087028e-06	7.044545e-01
5.092108e-06	6.176461e-01
5.097193e-06	6.234378e-01
5.102282e-06	6.186874e-01
5.107377e-06	6.465371e-01
5.112477e-06	6.266985e-01
5.117582e-06	6.261583e-01
5.122692e-06	6.223981e-01
5.127807e-06	6.473799e-01
5.132928e-06	6.591902e-01
5.138053e-06	6.232202e-01
5.143184e-06	6.191694e-01
5.148319e-06	6.203378e-01
5.153460e-06	6.466245e-01
5.158606e-06	6.407391e-01
5.163757e-06	6.349349e-01
5.168913e-06	6.284014e-01
5.174075e-06	6.382938e-01
5.179241e-06	6.364996e-01
5.184413e-06	6.223399e-01
5.189590e-06	6.380268e-01
5.194772e-06	6.275207e-01
5.199959e-06	7.252859e-01
5.205151e-06	6.255596e-01
5.210349e-06	6.326898e-01
5.215551e-06	6.257326e-01
5.220759e-06	6.347133e-01
5.225972e-06	6.379157e-01
5.231191e-06	6.258681e-01
5.236414e-06	6.148969e-01
5.241643e-06	6.350435e-01
5.246877e-06	6.292581e-01
5.252116e-06	6.383834e-01
5.257361e-06	6.360373e-01
5.262610e-06	6.231879e-01
5.267865e-06	6.267267e-01
5.273125e-06	6.294057e-01
5.278391e-06	6.546339e-01
5.283662e-06	6.630104e-01
5.288937e-06	6.552547e-01
5.294219e-06	6.466516e-01
5.299505e-06	6.547244e-01
5.304797e-06	6.350610e-01
5.310094e-06	6.291213e-01
5.315396e-06	6.295206e-01
5.320704e-06	6.467062e-01
5.326017e-06	6.208654e-01
5.331335e-06	6.446473e-01
5.336659e-06	7.000884e-01
5.341987e-06	6.363383e-01
5.347322e-06	6.285214e-01
5.352661e-06	6.923205e-01
5.358006e-06	6.578578e-01
5.363356e-06	6.324579e-01
5.368712e-06	6.332804e-01
5.374072e-06	6.549207e-01
5.379439e-06	6.348385e-01
5.384810e-06	6.301814e-01
5.390187e-06	6.734934e-01
5.395569e-06	6.427840e-01
5.400957e-06	6.234302e-01
5.406350e-06	6.474521e-01
5.411749e-06	6.753105e-01
5.417152e-06	7.950769e-01
5.422562e-06	6.448630e-01
5.427976e-06	6.937130e-01
5.433396e-06	6.410625e-01
5.438822e-06	6.189166e-01
5.444253e-06	6.415663e-01
5.449689e-06	6.843831e-01
5.455131e-06	6.404573e-01
5.460578e-06	6.381324e-01
5.466030e-06	6.398052e-01
5.471488e-06	6.390700e-01
5.476952e-06	6.399281e-01
5.482421e-06	6.456759e-01
5.487895e-06	6.677601e-01
5.493375e-06	6.439262e-01
5.498860e-06	6.461646e-01
5.504351e-06	6.458910e-01
5.509848e-06	6.457370e-01
5.515349e-06	6.401726e-01
5.520857e-06	6.785718e-01
5.526369e-06	6.501007e-01
5.531888e-06	6.699991e-01
5.537411e-06	6.619056e-01
5.542941e-06	7.069158e-01
5.548476e-06	6.601570e-01
5.554016e-06	6.501727e-01
5.559562e-06	6.453748e-01
5.565113e-06	6.649373e-01
5.570670e-06	7.989839e-01
5.576233e-06	6.609666e-01
5.581801e-06	6.498652e-01
5.587375e-06	7.441874e-01
5.592954e-06	6.782844e-01
5.598538e-06	6.462621e-01
5.604129e-06	6.346817e-01
5.609725e-06	6.329128e-01
5.615326e-06	6.802097e-01
5.620933e-06	6.579993e-01
5.626546e-06	6.446496e-01
5.632164e-06	6.523840e-01
5.637788e-06	6.578593e-01
5.643418e-06	6.383352e-01
5.649053e-06	6.327914e-01
5.654694e-06	6.565904e-01
5.660340e-06	6.547940e-01
5.665992e-06	7.011632e-01
5.671650e-06	6.265010e-01
5.677313e-06	6.551875e-01
5.682982e-06	6.625405e-01
5.688657e-06	6.340327e-01
5.694337e-06	6.433377e-01
5.700023e-06	6.419059e-01
5.705715e-06	6.478080e-01
5.711412e-06	6.397951e-01
5.717115e-06	6.324156e-01
5.722824e-06	6.473155e-01
5.728539e-06	6.411083e-01
5.734259e-06	6.758714e-01
5.739985e-06	6.487492e-01
5.745716e-06	6.510531e-01
5.751454e-06	6.866517e-01
5.757197e-06	6.524228e-01
5.762945e-06	6.618739e-01
5.768700e-06	6.951651e-01
5.774460e-06	6.464258e-01
5.780226e-06	6.639185e-01
5.785998e-06	6.476457e-01
5.791776e-06	6.580739e-01
5.797559e-06	6.566803e-01
5.803348e-06	6.714284e-01
5.809143e-06	6.479898e-01
5.814943e-06	6.535484e-01
5.820750e-06	7.007202e-01
5.826562e-06	6.512286e-01
5.832380e-06	8.124318e-01
5.838204e-06	6.616429e-01
5.844034e-06	6.524323e-01
5.849869e-06	6.483528e-01
5.855710e-06	6.674551e-01
5.861558e-06	7.365354e-01
5.867411e-06	6.451404e-01
5.873269e-06	6.567492e-01
5.879134e-06	6.583639e-01
5.885005e-06	6.639955e-01
5.890881e-06	6.857930e-01
5.896763e-06	6.633544e-01
5.902651e-06	6.490141e-01
5.908545e-06	6.448930e-01
5.914445e-06	6.405898e-01
5.920351e-06	6.400093e-01
5.926263e-06	6.382456e-01
5.932180e-06	6.874899e-01
5.938104e-06	6.833150e-01
5.944033e-06	6.713826e-01
5.949969e-06	6.604071e-01
5.955910e-06	6.662220e-01
5.961857e-06	7.108310e-01
5.967810e-06	6.938216e-01
5.973769e-06	6.402703e-01
5.979734e-06	6.462767e-01
5.985705e-06	6.414031e-01
5.991682e-06	6.562523e-01
5.997665e-06	6.777041e-01
6.003654e-06	6.615296e-01
6.009649e-06	6.689664e-01
6.015650e-06	6.502577e-01
6.021657e-06	6.372789e-01
6.027670e-06	6.515485e-01
6.033688e-06	7.096769e-01
6.039713e-06	7.138433e-01
6.045744e-06	6.421024e-01
6.051781e-06	7.688472e-01
6.057824e-06	6.447176e-01
6.063873e-06	6.503543e-01
6.069928e-06	6.707522e-01
6.075989e-06	6.447476e-01
6.082056e-06	6.415095e-01
6.088129e-06	6.508211e-01
6.094208e-06	6.678461e-01
6.100294e-06	6.504247e-01
6.106385e-06	6.578107e-01
6.112483e-06	6.528279e-01
6.118586e-06	6.509279e-01
6.124696e-06	6.574116e-01
6.130811e-06	6.455302e-01
6.136933e-06	6.555502e-01
6.143061e-06	7.940612e-01
6.149195e-06	6.476285e-01
6.155336e-06	6.478493e-01
6.161482e-06	6.476101e-01
6.167634e-06	6.583494e-01
6.173793e-06	6.472832e-01
6.179958e-06	6.514852e-01
6.186129e-06	6.511240e-01
6.192306e-06	6.497114e-01
6.198489e-06	6.478961e-01
6.204678e-06	6.547335e-01
6.210874e-06	6.399387e-01
6.217076e-06	6.513709e-01
6.223284e-06	6.577661e-01
6.229498e-06	6.657620e-01
6.235718e-06	6.476398e-01
6.241945e-06	6.543402e-01
6.248178e-06	6.423639e-01
6.254417e-06	6.463350e-01
6.260662e-06	6.504129e-01
6.266914e-06	6.545173e-01
6.273171e-06	6.447231e-01
6.279435e-06	6.556550e-01
6.285705e-06	6.440089e-01
6.291982e-06	6.580379e-01
6.298265e-06	6.462014e-01
6.304554e-06	6.377613e-01
6.310849e-06	6.605402e-01
6.317151e-06	6.516510e-01
6.323459e-06	6.525950e-01
6.329773e-06	6.791346e-01
6.336093e-06	6.466923e-01
6.342420e-06	6.625310e-01
6.348753e-06	6.554825e-01
6.355093e-06	6.559865e-01
6.361439e-06	6.558489e-01
6.367791e-06	6.580114e-01
6.374149e-06	6.383665e-01
6.380514e-06	6.653733e-01
6.386885e-06	6.622927e-01
6.393263e-06	6.580937e-01
6.399647e-06	6.407259e-01
6.406037e-06	6.628641e-01
6.412434e-06	7.036563e-01
6.418837e-06	6.705163e-01
6.425246e-06	6.470089e-01
6.431662e-06	6.632484e-01
6.438084e-06	6.729028e-01
6.444513e-06	6.710473e-01
6.450948e-06	6.765029e-01
6.457389e-06	6.509635e-01
6.463837e-06	6.658684e-01
6.470292e-06	6.766634e-01
6.476753e-06	6.749651e-01
6.483220e-06	6.829412e-01
6.489694e-06	6.697279e-01
6.496174e-06	6.648042e-01
6.502661e-06	6.761121e-01
6.509154e-06	6.595941e-01
6.515653e-06	6.518756e-01
6.522159e-06	6.755984e-01
6.528672e-06	6.711294e-01
6.535191e-06	6.481506e-01
6.541717e-06	6.750063e-01
6.548249e-06	6.414585e-01
6.554788e-06	6.657892e-01
6.561333e-06	6.582663e-01
6.567885e-06	6.542604e-01
6.574443e-06	6.557457e-01
6.581008e-06	6.515170e-01
6.587579e-06	6.651126e-01
6.594157e-06	6.607523e-01
6.600741e-06	7.143039e-01
6.607333e-06	6.414674e-01
6.613930e-06	6.678496e-01
6.620534e-06	8.058502e-01
6.627145e-06	6.424349e-01
6.633763e-06	6.700092e-01
6.640387e-06	6.966325e-01
6.647018e-06	6.914197e-01
6.653655e-06	6.403080e-01
6.660299e-06	6.431960e-01
6.666949e-06	6.495681e-01
6.673606e-06	7.637177e-01
6.680270e-06	6.512723e-01
6.686941e-06	6.867119e-01
6.693618e-06	7.427220e-01
6.700302e-06	6.504357e-01
6.706992e-06	6.540390e-01
6.713689e-06	6.474499e-01
6.720393e-06	6.785174e-01
6.727104e-06	6.538966e-01
6.733821e-06	6.350203e-01
6.740545e-06	6.570391e-01
6.747276e-06	6.549776e-01
6.754013e-06	6.458160e-01
6.760757e-06	6.439533e-01
6.767508e-06	6.505092e-01
6.774266e-06	6.893262e-01
6.781030e-06	6.552565e-01
6.787801e-06	6.816183e-01
6.794579e-06	6.526776e-01
6.801364e-06	6.651388e-01
6.808155e-06	6.487696e-01
6.814953e-06	6.442640e-01
6.821758e-06	6.548513e-01
6.828570e-06	6.703550e-01
6.835389e-06	6.584615e-01
6.842214e-06	6.583298e-01
6.849046e-06	6.592146e-01
6.855885e-06	6.610527e-01
6.862731e-06	6.681930e-01
6.869584e-06	6.804882e-01
6.876443e-06	6.472264e-01
6.883310e-06	6.520539e-01
6.890183e-06	6.634318e-01
6.897063e-06	6.745837e-01
6.903950e-06	6.490239e-01
6.910844e-06	6.620243e-01
6.917745e-06	6.480857e-01
6.924652e-06	6.427655e-01
6.931567e-06	6.657076e-01
6.938488e-06	6.576669e-01
6.945417e-06	6.422028e-01
6.952352e-06	6.677420e-01
6.959294e-06	6.649024e-01
6.966243e-06	6.579494e-01
6.973199e-06	6.517246e-01
6.980162e-06	6.547648e-01
6.987132e-06	6.585000e-01
6.994109e-06	6.697251e-01
7.001093e-06	6.648731e-01
7.008084e-06	6.589378e-01
7.015082e-06	6.467015e-01
7.022087e-06	6.677667e-01
7.029098e-06	6.734372e-01
7.036117e-06	6.691559e-01
7.043143e-06	6.536393e-01
7.050176e-06	6.586672e-01
7.057216e-06	6.710354e-01
7.064263e-06	7.003767e-01
7.071316e-06	7.497368e-01
7.078377e-06	6.576227e-01
7.085445e-06	8.116930e-01
7.092521e-06	6.913074e-01
7.099603e-06	6.650313e-01
7.106692e-06	6.653365e-01
7.113788e-06	6.575795e-01
7.120892e-06	6.935644e-01
7.128002e-06	6.753197e-01
7.135120e-06	6.764483e-01
7.142244e-06	6.886003e-01
7.149376e-06	6.626598e-01
7.156515e-06	6.822802e-01
7.163661e-06	6.649160e-01
7.170814e-06	6.808620e-01
7.177975e-06	6.596673e-01
7.185142e-06	6.704704e-01
7.192317e-06	6.629856e-01
7.199498e-06	6.976999e-01
7.206687e-06	6.733402e-01
7.213884e-06	6.782829e-01
7.221087e-06	6.973337e-01
7.228297e-06	6.847037e-01
7.235515e-06	8.261569e-01
7.242740e-06	6.782027e-01
7.249972e-06	6.577272e-01
7.257212e-06	6.718922e-01
7.264458e-06	6.650574e-01
7.271712e-06	6.808550e-01
7.278973e-06	6.941319e-01
7.286241e-06	6.972591e-01
7.293517e-06	6.661945e-01
7.300800e-06	6.960340e-01
7.308090e-06	6.657931e-01
7.315387e-06	6.651405e-01
7.322692e-06	6.971642e-01
7.330004e-06	7.036750e-01
7.337323e-06	6.842822e-01
7.344650e-06	6.711702e-01
7.351984e-06	6.966606e-01
7.359325e-06	6.986742e-01
7.366674e-06	6.643705e-01
7.374029e-06	6.718809e-01
7.381393e-06	7.481729e-01
7.388763e-06	6.747783e-01
7.396141e-06	6.711743e-01
7.403527e-06	7.245478e-01
7.410919e-06	6.768398e-01
7.418319e-06	6.753345e-01
7.425727e-06	6.758266e-01
7.433142e-06	6.778981e-01
7.440564e-06	6.660190e-01
7.447994e-06	6.754834e-01
7.455431e-06	6.948199e-01
7.462875e-06	6.947550e-01
7.470327e-06	6.696249e-01
7.477787e-06	6.841268e-01
7.485253e-06	6.826270e-01
7.492728e-06	6.858031e-01
7.500210e-06	6.918828e-01
7.507699e-06	6.882968e-01
7.515196e-06	6.802000e-01
7.522700e-06	6.881808e-01
7.530211e-06	6.702080e-01
7.537731e-06	6.904386e-01
7.545257e-06	6.783952e-01
7.552792e-06	6.901091e-01
7.560333e-06	6.721762e-01
7.567883e-06	6.627760e-01
7.575439e-06	6.622782e-01
7.583004e-06	6.918616e-01
7.590576e-06	7.174054e-01
7.598155e-06	8.153009e-01
7.605742e-06	6.674700e-01
7.613337e-06	6.585317e-01
7.620939e-06	6.702466e-01
7.628549e-06	6.756562e-01
7.636166e-06	6.577488e-01
7.643791e-06	6.689683e-01
7.651424e-06	6.752001e-01
7.659064e-06	7.155601e-01
7.666712e-06	6.743789e-01
7.674367e-06	6.966150e-01
7.682030e-06	6.546511e-01
7.689701e-06	6.909019e-01
7.697380e-06	7.083163e-01
7.705066e-06	6.859014e-01
7.712760e-06	6.789773e-01
7.720461e-06	6.916029e-01
7.728170e-06	6.950811e-01
7.735887e-06	6.922058e-01
7.743612e-06	6.948144e-01
7.751344e-06	6.730065e-01
7.759084e-06	6.878406e-01
7.766832e-06	6.860478e-01
7.774587e-06	6.965166e-01
7.782350e-06	6.983142e-01
7.790121e-06	6.739877e-01
7.797900e-06	6.959637e-01
7.805687e-06	7.097798e-01
7.813481e-06	6.881152e-01
7.821283e-06	6.839129e-01
7.829093e-06	6.846859e-01
7.836910e-06	7.042286e-01
7.844736e-06	6.705656e-01
7.852569e-06	7.051025e-01
7.860410e-06	6.655069e-01
7.868259e-06	6.814413e-01
7.876116e-06	6.708187e-01
7.883980e-06	7.100818e-01
7.891853e-06	6.697532e-01
7.899733e-06	6.848813e-01
7.907621e-06	7.073745e-01
7.915517e-06	6.756396e-01
7.923421e-06	6.640414e-01
7.931333e-06	6.686046e-01
7.939253e-06	6.869652e-01
7.947181e-06	6.925672e-01
7.955116e-06	6.717606e-01
7.963060e-06	7.025219e-01
7.971011e-06	6.833945e-01
7.978970e-06	6.667870e-01
7.986938e-06	6.784713e-01
7.994913e-06	6.824222e-01
8.002896e-06	6.664154e-01
8.010887e-06	6.816184e-01
8.018886e-06	6.901986e-01
8.026894e-06	6.680364e-01
8.034909e-06	6.687753e-01
8.042932e-06	6.658956e-01
8.050963e-06	6.753979e-01
8.059002e-06	6.808743e-01
8.067049e-06	6.619697e-01
8.075105e-06	6.681495e-01
8.083168e-06	6.780407e-01
8.091239e-06	7.061265e-01
8.099319e-06	6.901532e-01
8.107406e-06	6.581548e-01
8.115502e-06	6.959810e-01
8.123605e-06	7.117124e-01
8.131717e-06	6.793401e-01
8.139837e-06	6.599885e-01
8.147965e-06	6.558432e-01
8.156101e-06	6.718596e-01
8.164245e-06	6.681747e-01
8.172397e-06	7.117920e-01
8.180558e-06	6.888430e-01
8.188726e-06	6.712989e-01
8.196903e-06	6.662633e-01
8.205088e-06	6.677196e-01
8.213281e-06	6.990282e-01
8.221482e-06	6.943575e-01
8.229692e-06	6.695503e-01
8.237910e-06	6.968472e-01
8.246135e-06	6.765530e-01
8.254369e-06	6.818003e-01
8.262612e-06	6.859076e-01
8.270862e-06	6.975238e-01
8.279121e-06	6.612017e-01
8.287388e-06	6.589084e-01
8.295663e-06	6.681233e-01
8.303947e-06	6.758268e-01
8.312239e-06	6.658034e-01
8.320539e-06	6.589147e-01
8.328847e-06	6.577115e-01
8.337164e-06	6.728647e-01
8.345489e-06	6.681810e-01
8.353822e-06	6.748256e-01
8.362164e-06	6.769062e-01
8.370514e-06	6.622511e-01
8.378872e-06	6.730952e-01
8.387238e-06	6.757691e-01
8.395613e-06	7.118653e-01
8.403997e-06	6.729456e-01
8.412388e-06	6.645835e-01
8.420788e-06	6.548017e-01
8.429197e-06	6.514354e-01
8.437614e-06	7.023519e-01
8.446039e-06	6.716719e-01
8.454473e-06	6.505787e-01
8.462915e-06	6.896376e-01
8.471365e-06	6.657484e-01
8.479824e-06	6.777732e-01
8.488292e-06	6.523767e-01
8.496768e-06	6.809666e-01
8.505252e-06	6.676822e-01
8.513745e-06	6.629140e-01
8.522246e-06	6.753598e-01
8.530756e-06	6.568433e-01
8.539274e-06	6.645072e-01
8.547801e-06	6.612186e-01
8.556336e-06	6.768961e-01
8.564880e-06	6.692028e-01
8.573432e-06	6.801819e-01
8.581993e-06	6.449508e-01
8.590563e-06	6.690733e-01
8.599141e-06	6.579251e-01
8.607727e-06	6.478903e-01
8.616322e-06	6.675099e-01
8.624926e-06	6.529886e-01
8.633538e-06	6.614687e-01
8.642159e-06	6.734668e-01
8.650789e-06	6.618746e-01
8.659427e-06	6.716725e-01
8.668074e-06	6.610044e-01
8.676729e-06	6.657714e-01
8.685393e-06	6.507682e-01
8.694066e-06	6.760288e-01
8.702747e-06	6.602662e-01
8.711437e-06	6.468604e-01
8.720136e-06	6.649489e-01
8.728843e-06	6.591880e-01
8.737559e-06	6.578799e-01
8.746284e-06	6.552726e-01
8.755018e-06	6.423159e-01
8.763760e-06	6.766621e-01
8.772511e-06	6.650230e-01
8.781270e-06	6.573629e-01
8.790039e-06	6.573685e-01
8.798816e-06	6.698599e-01
8.807602e-06	6.672985e-01
8.816397e-06	6.645291e-01
8.825200e-06	6.484510e-01
8.834013e-06	6.402305e-01
8.842834e-06	6.595517e-01
8.851664e-06	6.753841e-01
8.860502e-06	6.630622e-01
8.869350e-06	6.862394e-01
8.878206e-06	6.533930e-01
8.887071e-06	7.067684e-01
8.895945e-06	6.592573e-01
8.904828e-06	6.653073e-01
8.913720e-06	6.611100e-01
8.922621e-06	6.439747e-01
8.931530e-06	6.420390e-01
8.940449e-06	6.684160e-01
8.949376e-06	6.528648e-01
8.958313e-06	6.583848e-01
8.967258e-06	6.622805e-01
8.976212e-06	6.375641e-01
8.985175e-06	6.388722e-01
8.994147e-06	6.312123e-01
9.003128e-06	6.381426e-01
9.012118e-06	6.609193e-01
9.021117e-06	6.386649e-01
9.030125e-06	6.825755e-01
9.039142e-06	6.402619e-01
9.048168e-06	6.391036e-01
9.057203e-06	6.512920e-01
9.066247e-06	6.665048e-01
9.075299e-06	6.589869e-01
9.084362e-06	6.586718e-01
9.093433e-06	7.785576e-01
9.102513e-06	6.407302e-01
9.111602e-06	6.596858e-01
9.120700e-06	6.558193e-01
9.129808e-06	6.414384e-01
9.138924e-06	6.397121e-01
9.148050e-06	6.174637e-01
9.157184e-06	6.404394e-01
9.166328e-06	6.228129e-01
9.175481e-06	6.483819e-01
9.184643e-06	6.461443e-01
9.193814e-06	6.313182e-01
9.202995e-06	6.396213e-01
9.212184e-06	6.841549e-01
9.221383e-06	6.428829e-01
9.230591e-06	6.165021e-01
9.239808e-06	6.332494e-01
9.249034e-06	6.440316e-01
9.258270e-06	7.189908e-01
9.267514e-06	6.326000e-01
9.276768e-06	6.459892e-01
9.286031e-06	6.507143e-01
9.295304e-06	6.233592e-01
9.304586e-06	6.257290e-01
9.313877e-06	6.279700e-01
9.323177e-06	6.293650e-01
9.332486e-06	6.347259e-01
9.341805e-06	6.418992e-01
9.351133e-06	6.258508e-01
9.360471e-06	6.652542e-01
9.369818e-06	6.604799e-01
9.379174e-06	6.532356e-01
9.388539e-06	6.399755e-01
9.397914e-06	6.200200e-01
9.407298e-06	6.340078e-01
9.416692e-06	6.425880e-01
9.426095e-06	6.133698e-01
9.435507e-06	6.232860e-01
9.444929e-06	6.426725e-01
9.454360e-06	6.429627e-01
9.463800e-06	6.203101e-01
9.473250e-06	6.382732e-01
9.482710e-06	6.235002e-01
9.492178e-06	6.382784e-01
9.501657e-06	6.612511e-01
9.511144e-06	6.265683e-01
9.520642e-06	6.211962e-01
9.530148e-06	6.626547e-01
9.539665e-06	6.183474e-01
9.549190e-06	6.365331e-01
9.558725e-06	6.165154e-01
9.568270e-06	6.151404e-01
9.577825e-06	6.338118e-01
9.587388e-06	6.678777e-01
9.596962e-06	6.237235e-01
9.606545e-06	6.222268e-01
9.616137e-06	6.381258e-01
9.625739e-06	6.170732e-01
9.635351e-06	6.163753e-01
9.644972e-06	6.274229e-01
9.654603e-06	6.221752e-01
9.664243e-06	6.220738e-01
9.673894e-06	6.430111e-01
9.683553e-06	6.418325e-01
9.693223e-06	6.154312e-01
9.702902e-06	6.291739e-01
9.712590e-06	6.160484e-01
9.722289e-06	6.311764e-01
