,phase_fold_scaled_flux_k2,phase_fold_time_k2,scaled_error_k2,xmodel_k2,ymodel_k2,yresidual_k2
431,1.0000192277,-0.0567711188645,4.65462314775e-05,-0.0567711188645,1.0,-3.33395821073e-05
689,0.999974265317,-0.056485140895,4.65462314775e-05,-0.056485140895,1.0,1.22047650901e-05
179,0.999998093493,-0.0561917411201,4.65462314775e-05,-0.0561917411201,1.0,-4.46017958688e-06
451,0.999997746229,-0.0558800340066,4.65462314775e-05,-0.0558800340066,1.0,-2.49404114733e-05
709,1.0000162921,-0.0555890430714,4.65462314775e-05,-0.0555890430714,1.0,-4.08389056332e-05
199,0.999991056807,-0.0552926750199,4.65462314775e-05,-0.0552926750199,1.0,8.80518114488e-06
470,1.00006270653,-0.054989055417,4.65462314775e-05,-0.054989055417,1.0,7.59729367616e-06
729,1.00002525609,-0.054692138778,4.65462314775e-05,-0.054692138778,1.0,-1.6191878457e-05
219,0.999987124532,-0.0543944874407,4.65462314775e-05,-0.0543944874407,1.0,-4.61639338578e-06
490,1.0000170129,-0.0540981107665,4.65462314775e-05,-0.0540981107665,1.0,8.98435831354e-06
748,0.999986149724,-0.0537941993433,4.65462314775e-05,-0.0537941993433,1.0,-8.49960026506e-06
237,1.00000898436,-0.0534974643605,4.65462314775e-05,-0.0534974643605,1.0,4.97608773142e-06
768,0.999975734572,-0.0528952495262,4.65462314775e-05,-0.0528952495262,1.0,-2.35848623801e-05
257,1.00001235534,-0.0526013534621,4.65462314775e-05,-0.0526013534621,1.0,-7.22091638988e-05
525,0.99998301741,-0.0523160334096,4.65462314775e-05,-0.0523160334096,1.0,-3.52979356043e-05
5,0.999977380762,-0.0521361611733,4.65462314775e-05,-0.0521361611733,1.0,2.2967080061e-05
788,0.999974959513,-0.0519954206318,4.65462314775e-05,-0.0519954206318,1.0,-8.36389585465e-05
277,0.999997876867,-0.051706082138,4.65462314775e-05,-0.051706082138,1.0,8.3200108687e-06
