,phase_fold_scaled_flux_k2,phase_fold_time_k2,scaled_error_k2,xmodel_k2,ymodel_k2,yresidual_k2
210,0.9998228943529032,0.02005600011301567,0.0003324786215540885,0.02005600011301567,1.0,0.00022075892465944769
74,1.000203927309329,0.020617949679149206,0.0003324786215540885,0.020617949679149206,1.0,0.00032050582650899884
155,0.9999268809244947,0.020785987361534808,0.0003324786215540885,0.020785987361534808,1.0,0.0004972447019068182
20,1.0001740794679117,0.021184918582946466,0.0003324786215540885,0.021184918582946466,1.0,-0.00022449451286499222
97,0.9998841822358132,0.021500441274270088,0.0003324786215540885,0.021500441274270088,1.0,-0.0002325608834204962
175,1.0000588465245008,0.021639416912194065,0.0003324786215540885,0.021639416912194065,1.0,-0.0003528641772970742
119,1.0002720823474232,0.022369383766317696,0.0003324786215540885,0.022369383766317696,1.0,1.433296281438956e-06
197,0.9998032578676423,0.022495051943963063,0.0003324786215540885,0.022495051943963063,1.0,7.93451639935494e-05
61,0.9994697380545116,0.023033352844322508,0.0003324786215540885,0.023033352844322508,1.0,-0.00030022596064982476
141,1.0001490626373783,0.023228975727022316,0.0003324786215540885,0.023228975727022316,1.0,-0.00012092933556928642
218,1.0001719802939513,0.023357320517447988,0.0003324786215540885,0.023357320517447988,1.0,-0.0004576752729626987
6,0.9996444367966099,0.02356017090886553,0.0003324786215540885,0.02356017090886553,1.0,-0.0008351353116260452
82,1.000356068012746,0.023926856600780866,0.0003324786215540885,0.023926856600780866,1.0,0.00019077805441791718
163,1.000103203323201,0.02408340687020427,0.0003324786215540885,0.02408340687020427,1.0,-0.00013683140949771744
27,0.9998009344813649,0.024512428921127594,0.0003324786215540885,0.024512428921127594,1.0,0.0006481041855395109
105,1.0000861443913527,0.024804327667197867,0.0003324786215540885,0.024804327667197867,1.0,-0.00016098361062166777
183,1.0000014332962814,0.024937050047242337,0.0003324786215540885,0.024937050047242337,1.0,-0.0004395064757362066
47,0.9998528632608333,0.025440142767365614,0.0003324786215540885,0.025440142767365614,1.0,0.0005990515356337767
127,1.0001880158955,0.025669654785247076,0.0003324786215540885,0.025669654785247076,1.0,-0.0007490488488632874
204,0.9997680564234206,0.02579442725664194,0.0003324786215540885,0.02579442725664194,1.0,-6.577630063642204e-05
69,0.9999649033720346,0.02634609226839757,0.0003324786215540885,0.02634609226839757,1.0,-0.00019674213235765237
149,0.9999735402921659,0.026526982759662587,0.0003324786215540885,0.026526982759662587,1.0,1.3542282626177737e-05
14,0.9998826807014403,0.026893537534817824,0.0003324786215540885,0.026893537534817824,1.0,0.00017119966490342087
90,1.0002654369697515,0.02723384109106064,0.0003324786215540885,0.02723384109106064,1.0,0.00025144633279494677
168,0.9996271548632505,0.027380732646918204,0.0003324786215540885,0.027380732646918204,1.0,0.0002729863801427257
34,1.0000229101090226,0.027837231539933782,0.0003324786215540885,0.027837231539933782,1.0,-1.527870344431026e-05
112,0.9997254141672337,0.028106854226336964,0.0003324786215540885,0.028106854226336964,1.0,-0.00031628499952818245
190,0.9998631685905023,0.028235174708299837,0.0003324786215540885,0.028235174708299837,1.0,-0.00023194357657940756
54,0.9996614223278811,0.02875731045799057,0.0003324786215540885,0.02875731045799057,1.0,0.00014279115626725236
134,0.999945947318629,0.028969069444713114,0.0003324786215540885,0.028969069444713114,1.0,-0.00011557762479652567
211,0.9995115368063857,0.02909469909963036,0.0003324786215540885,0.02909469909963036,1.0,0.000130731207615864
