,scaled_error_ground,scaled_flux_ground,time_ground,xmodel_ground,ymodel_ground,yresidual_ground
186,0.00156460339001,0.999444160705,2457931.92863,2457931.92863,1.0,-0.000555839294808
187,0.00155446218966,0.995132748005,2457931.92901,2457931.92901,1.0,-0.00486725199541
188,0.00156430719119,1.00068797182,2457931.92939,2457931.92939,1.0,0.000687971824654
189,0.00156416232659,0.999762101188,2457931.92976,2457931.92976,1.0,-0.000237898812024
190,0.00156735234222,1.00215189559,2457931.93014,2457931.93014,1.0,0.00215189558604
191,0.00156387811476,1.00195973376,2457931.93052,2457931.93052,1.0,0.00195973375579
192,0.00155360364693,0.999293925092,2457931.93127,2457931.93127,1.0,-0.000706074907552
193,0.00155346631754,1.00068797182,2457931.93165,2457931.93165,1.0,0.000687971824654
194,0.00153948465391,1.00070893493,2457931.93353,2457931.93353,1.0,0.000708934933409
195,0.00154268890323,1.00378701807,2457931.93391,2457931.93391,1.0,0.00378701806893
196,0.00154577382625,1.0028925921,2457931.93467,2457931.93467,1.0,0.00289259209539
197,0.00153553825614,0.997075329416,2457931.93542,2457931.93542,1.0,-0.00292467058412
198,0.00153875140383,0.999101763262,2457931.9358,2457931.9358,1.0,-0.000898236737806
199,0.00154196772806,0.999807521257,2457931.93617,2457931.93617,1.0,-0.000192478743055
200,0.00154185375155,0.999950769167,2457931.93655,2457931.93655,1.0,-4.92308332292e-05
201,0.00154507486044,1.00368220253,2457931.93693,2457931.93693,1.0,0.00368220252516
202,0.00154152177983,0.99964680409,2457931.93768,2457931.93768,1.0,-0.000353195910177
203,0.0015413091641,1.00090808447,2457931.93843,2457931.93843,1.0,0.000908084466581
204,0.00154120545048,1.00166275638,2457931.93881,2457931.93881,1.0,0.00166275638176
205,0.00154443835056,1.00034557438,2457931.93919,2457931.93919,1.0,0.000345574381656
206,0.0015476741025,1.00289608595,2457931.93957,2457931.93957,1.0,0.00289608594685
207,0.00154423958978,1.00394773524,2457931.93994,2457931.93994,1.0,0.00394773523605
208,0.00155072121317,1.00194575835,2457931.9407,2457931.9407,1.0,0.00194575834995
209,0.001557305087,1.0012295188,2457931.94107,2457931.94107,1.0,0.00122951880082
210,0.00156380472181,1.00285415973,2457931.94183,2457931.94183,1.0,0.00285415972934
211,0.00155369657212,0.996257768174,2457931.9422,2457931.9422,1.0,-0.00374223182556
212,0.00157700074854,1.00157191624,2457931.94258,2457931.94258,1.0,0.00157191624382
213,0.00157691684604,1.00125048191,2457931.94296,2457931.94296,1.0,0.00125048190958
214,0.00155344053979,1.00070544108,2457931.94334,2457931.94334,1.0,0.00070544108195
215,0.00155669887234,0.996687511904,2457931.94371,2457931.94371,1.0,-0.00331248809609
216,0.00156330139298,0.999105257114,2457931.94409,2457931.94409,1.0,-0.000894742886347
217,0.00155312234325,0.99677485819,2457931.94484,2457931.94484,1.0,-0.00322514180961
218,0.00155638758241,1.00055520547,2457931.94522,2457931.94522,1.0,0.000555205469206
219,0.00155631341759,0.998256251209,2457931.9456,2457931.9456,1.0,-0.00174374879092
220,0.00155624088453,0.997487603888,2457931.94598,2457931.94598,1.0,-0.00251239611194
221,0.00156619792996,1.00208551241,2457931.94635,2457931.94635,1.0,0.00208551240832
222,0.00156947303416,1.00270043027,2457931.94673,2457931.94673,1.0,0.00270043026513
223,0.00156606152122,1.00035256208,2457931.94711,2457931.94711,1.0,0.000352562084574
224,0.00157262074631,0.996603659469,2457931.94786,2457931.94786,1.0,-0.00339634053111
225,0.00160604606126,1.00350052225,2457931.94824,2457931.94824,1.0,0.00350052224928
226,0.0015992834543,0.99521660044,2457931.94861,2457931.94861,1.0,-0.00478339956039
227,0.00160928012425,0.998298177427,2457931.94899,2457931.94899,1.0,-0.00170182257341
228,0.00162593996799,1.00175359652,2457931.94974,2457931.94974,1.0,0.0017535965197
229,0.00162253080467,0.998528771623,2457931.95012,2457931.95012,1.0,-0.00147122837711
230,0.00163926348407,0.999150677183,2457931.9505,2457931.9505,1.0,-0.000849322817378
231,0.00168955915445,1.00225321728,2457931.95163,2457931.95163,1.0,0.00225321727836
232,0.00171642314667,1.00536274508,2457931.95238,2457931.95238,1.0,0.00536274507701
233,0.00172649722446,1.00449626992,2457931.95276,2457931.95276,1.0,0.00449626991514
234,0.00173320369484,0.996097051007,2457931.95314,2457931.95314,1.0,-0.00390294899269
